mastery,trend,attempts_count,at_risk
0.695901,-0.234939,42,1
0.812619,0.210122,35,0
0.073266,-0.068017,44,1
0.688778,-0.217042,36,0
0.720746,-0.234221,34,0
0.419473,-0.254355,42,1
0.687994,-0.051198,38,0
0.817433,-0.079538,10,0
0.561770,0.153906,33,0
0.985357,0.177758,42,0
0.271820,-0.024989,3,1
0.376138,0.218859,19,0
0.004965,-0.030024,11,1
0.221611,0.106239,41,1
0.908477,-0.022543,8,0
0.885123,-0.066356,36,0
0.511949,0.072776,10,0
0.346563,-0.169465,28,1
0.554108,0.042335,35,0
0.674667,0.012049,6,0
0.399284,0.016237,11,0
0.363480,-0.159249,29,1
0.055195,0.173857,45,0
0.345220,-0.104956,6,1
0.091748,0.257470,49,1
0.078080,-0.050804,9,1
0.637529,-0.244853,46,1
0.795209,-0.288914,9,1
0.282480,-0.027921,32,1
0.939708,-0.256561,31,0
0.400332,-0.016649,7,1
0.005558,-0.007990,12,1
0.708388,-0.172858,48,0
0.865847,-0.192438,3,0
0.661435,-0.029489,6,0
0.649083,0.024925,41,0
0.543820,0.080569,3,0
0.487043,0.074998,25,0
0.054568,0.075479,7,1
0.486524,-0.187940,20,1
0.856839,-0.284971,26,1
0.160709,0.064973,3,0
0.073889,-0.209575,24,1
0.288318,-0.118483,7,1
0.723938,0.097421,33,0
0.939061,-0.035226,48,0
0.232439,-0.064593,24,1
0.127236,-0.212845,28,1
0.927622,0.171815,30,0
0.893067,-0.035187,15,0
0.550338,-0.236225,49,1
0.636746,-0.144863,11,0
0.544190,0.120524,17,1
0.071690,0.189519,18,1
0.690307,0.269514,5,0
0.679953,-0.229912,47,0
0.902916,-0.282290,17,0
0.547875,-0.218021,10,1
0.796708,-0.288046,19,0
0.885738,0.049008,29,0
0.043235,-0.158392,38,1
0.200484,0.117006,8,0
0.359349,0.148850,26,1
0.556287,0.002295,18,0
0.499737,0.079188,22,0
0.727429,-0.132475,49,1
0.303494,-0.196905,39,1
0.742466,0.122473,28,0
0.882746,0.061175,27,0
0.939793,-0.025325,34,0
0.223170,0.130330,11,1
0.737599,-0.116618,27,0
0.679258,-0.274283,31,0
0.937568,-0.120091,10,0
0.639639,0.273909,39,0
0.522152,-0.214623,23,1
0.422613,0.145590,30,0
0.811972,-0.258936,49,1
0.205456,-0.043134,9,1
0.764465,-0.158432,50,0
0.700213,-0.107022,30,1
0.850787,-0.269783,28,0
0.161965,0.026894,42,1
0.440145,-0.126042,39,1
0.795874,-0.190494,6,1
0.356538,0.052246,24,0
0.350369,0.103974,30,1
0.477925,0.287071,50,0
0.758768,-0.003645,45,0
0.472971,0.162754,24,0
0.085825,-0.134014,43,1
0.419163,0.218750,23,0
0.510536,-0.070270,13,1
0.431521,0.063387,31,1
0.709473,-0.182294,28,0
0.007190,-0.012783,26,1
0.421289,-0.143820,31,1
0.550837,0.088786,36,0
0.788503,0.244887,10,0
0.423057,0.178030,19,0
0.982796,-0.186028,39,0
0.673018,0.199908,13,0
0.462424,0.202576,22,0
0.383383,0.190081,49,0
0.506538,-0.277568,24,1
0.796782,-0.226882,5,0
0.982509,0.038291,33,0
0.101648,-0.151823,26,1
0.354687,0.209015,35,0
0.571413,0.082372,44,0
0.505869,-0.098608,29,1
0.304110,-0.217024,10,1
0.278879,-0.064215,22,1
0.519712,0.046690,22,0
0.813349,-0.265183,10,1
0.763435,-0.294338,28,1
0.407268,-0.101551,32,1
0.323936,0.202851,29,0
0.333754,-0.081275,45,1
0.597094,0.223655,29,0
0.253861,-0.219101,46,1
0.215451,-0.197992,39,1
0.126937,-0.147221,45,1
0.575878,-0.129612,45,1
0.637414,-0.171058,50,1
0.747130,-0.102761,7,0
0.120467,0.262318,8,0
0.041063,0.087149,10,0
0.655000,0.148793,32,0
0.833846,0.029612,4,0
0.502650,-0.271368,8,1
0.413909,0.213404,15,0
0.120476,0.113942,34,0
0.189852,0.042121,50,0
0.784270,0.240787,36,0
0.281963,-0.291584,45,1
0.785043,-0.043340,31,0
0.399312,-0.057557,27,1
0.927296,-0.127055,36,0
0.513863,0.003220,40,0
0.217721,0.299818,22,0
0.068831,-0.137388,29,1
0.644595,0.126369,18,0
0.427794,0.145483,27,0
0.690788,-0.133613,6,0
0.596258,-0.142096,34,0
0.424519,-0.276804,14,1
0.393467,-0.069286,34,1
0.077892,-0.187882,39,1
0.072319,-0.178915,34,1
0.320271,-0.227577,24,1
0.988895,-0.155863,40,0
0.590599,0.149216,23,0
0.795886,0.075635,37,0
0.540307,-0.037574,8,0
0.285807,-0.240811,35,1
0.533479,0.044765,34,0
0.055747,0.077747,38,1
0.031346,-0.090966,21,1
0.598706,0.089688,6,0
0.260613,0.006222,9,0
0.911322,0.258131,14,0
0.140182,0.013257,30,0
0.468376,0.161119,6,0
0.877790,-0.250989,8,1
0.321716,0.082955,9,0
0.160116,-0.081051,28,1
0.866393,-0.059352,25,0
0.039523,-0.027793,34,1
0.940874,0.012649,49,0
0.330112,-0.203889,37,1
0.071296,0.086057,6,1
0.466134,0.093633,7,0
0.313142,0.278584,3,0
0.143309,-0.121448,12,1
0.178800,-0.009088,13,1
0.559221,-0.284698,23,1
0.680515,-0.230675,26,0
0.983855,0.077535,10,0
0.846133,-0.287608,49,1
0.754252,0.044725,14,0
0.144985,0.069787,21,1
0.055190,0.260657,35,0
0.550749,-0.117214,11,1
0.541131,-0.156954,15,1
0.790091,0.279409,20,0
0.771462,0.103841,19,0
0.696720,0.095791,15,0
0.169762,-0.178921,12,1
0.168100,0.039456,7,1
0.549260,0.135235,23,0
0.130576,-0.126636,10,1
0.769288,-0.174595,28,0
0.983816,-0.179906,4,1
0.076969,-0.146123,18,1
0.080299,0.086813,32,1
0.928414,0.215010,37,0
0.868260,0.125685,15,0
0.118864,0.168239,47,1
0.117480,-0.098108,18,1
0.145089,-0.122649,31,1
0.145885,-0.095205,7,1
0.333456,-0.203554,41,1
0.904099,0.219447,43,0
0.311329,0.098320,15,0
0.193391,0.215465,43,1
0.245117,-0.188544,50,0
0.693501,0.087287,33,0
0.553328,-0.165301,11,0
0.728314,0.215411,43,0
0.401340,0.119363,43,0
0.219471,-0.031970,47,1
0.609085,-0.069690,34,0
0.632235,-0.047452,17,0
0.898125,-0.032332,41,0
0.182006,-0.280189,28,1
0.505393,-0.114791,16,0
0.407140,-0.141210,17,1
0.716012,0.167969,29,0
0.661804,-0.151220,32,0
0.552686,-0.158120,44,1
0.544584,-0.071745,17,1
0.680411,0.289554,33,0
0.574316,0.198168,26,0
0.106017,-0.017878,26,1
0.398733,-0.058688,15,1
0.489469,0.181113,48,0
0.095945,-0.076190,15,1
0.531860,-0.156405,25,1
0.119590,0.091163,21,1
0.168594,0.070192,30,1
0.997968,0.165126,50,0
0.327781,0.154189,30,0
0.869792,0.189471,12,0
0.824976,-0.155671,20,0
0.717909,0.112550,3,0
0.431957,0.214807,15,0
0.829836,-0.038897,45,0
0.828611,0.112101,50,0
0.186395,0.093359,30,0
0.271804,0.096288,42,0
0.446899,-0.002533,11,0
0.889910,0.291077,48,0
0.231657,-0.289544,8,1
0.429596,-0.159366,10,1
0.350123,0.250714,30,0
0.652252,0.230690,14,0
0.588925,-0.061963,37,0
0.682941,-0.026442,38,0
0.208945,-0.042381,33,1
0.566173,-0.299322,6,1
0.201280,0.238394,49,1
0.462408,0.125894,43,0
0.922160,-0.177449,6,0
0.523136,-0.212851,19,1
0.385535,-0.293820,47,1
0.681351,0.168837,32,0
0.477405,0.193099,16,0
0.744682,0.192398,15,0
0.773013,0.282927,11,0
0.742810,0.172439,4,0
0.489589,-0.155336,48,1
0.277562,-0.004408,28,1
0.721481,-0.005092,10,0
0.029309,0.244070,11,0
0.849829,0.159750,6,0
0.866891,0.102903,41,0
0.393971,0.202125,21,0
0.341898,-0.208768,44,1
0.175358,0.185382,6,0
0.849447,0.049789,30,0
0.036670,0.201005,36,1
0.414557,-0.122423,36,1
0.534303,-0.153236,41,1
0.417557,0.130666,19,0
0.846630,-0.077594,21,0
0.148747,0.146592,11,0
0.302815,0.075525,9,0
0.761307,-0.039394,46,0
0.205799,0.044990,40,1
0.284517,-0.172428,41,1
0.869418,-0.280158,25,1
0.179898,-0.188791,6,1
0.011830,0.266417,24,0
0.160846,0.009857,34,1
0.590434,-0.225460,48,1
0.072407,-0.019377,8,1
0.889694,-0.231237,28,0
0.323487,-0.125540,18,1
0.559171,-0.128299,40,1
0.588844,0.275337,49,0
0.572820,0.254199,18,0
0.893729,-0.221278,33,1
0.856698,0.231247,45,0
0.629812,0.217841,15,0
0.076918,-0.239963,3,1
0.086714,0.185471,37,0
0.743445,-0.165923,7,1
0.603073,-0.059738,37,0
0.920780,0.234968,46,0
0.088096,0.137901,47,1
0.701594,0.115792,7,0
0.449940,-0.294767,39,1
0.168791,-0.290596,11,1
0.429979,-0.221658,34,1
0.057096,-0.106381,28,1
0.100672,-0.072384,14,1
0.655143,0.028673,22,0
0.492404,0.125332,37,0
0.645686,-0.113830,35,0
0.653481,0.082382,44,0
0.940095,-0.175447,17,0
0.029796,-0.207353,44,1
0.299876,0.210873,33,0
0.631487,0.070025,46,0
0.730557,0.199691,41,0
0.075946,-0.262703,10,1
0.340895,0.276273,22,0
0.548897,-0.180077,13,1
0.512463,-0.203672,19,1
0.916255,-0.125898,14,0
0.976303,0.271856,24,0
0.553236,-0.193301,45,1
0.190224,0.036365,4,1
0.490619,0.045857,11,0
0.887731,0.056118,18,0
0.499514,0.023310,18,0
0.348083,0.157393,18,0
0.269213,0.272444,15,0
0.091886,0.266619,40,0
0.484340,-0.065472,39,0
0.691120,0.136919,15,0
0.001567,-0.182711,50,1
0.038622,-0.181450,39,1
0.360899,0.104030,31,0
0.260783,0.157501,50,0
0.994805,0.197992,48,0
0.379637,-0.267645,44,1
0.509790,-0.212894,40,1
0.909652,-0.077230,31,0
0.683637,0.185647,19,0
0.714527,0.059693,44,0
0.437891,-0.291477,36,1
0.350530,0.198371,5,1
0.894132,0.080030,49,0
0.394814,0.268806,12,0
0.115918,-0.259498,45,1
0.123722,0.264493,41,0
0.995729,0.262808,8,0
0.792140,0.290273,6,0
0.561796,-0.206733,39,1
0.626121,0.226254,21,0
0.219640,0.112691,38,0
0.717807,-0.100422,50,0
0.865342,0.056443,45,0
0.008249,0.090296,21,0
0.146178,-0.086473,43,1
0.979273,-0.078095,27,0
0.963618,-0.147188,20,0
0.752219,0.017335,6,0
0.048434,-0.234030,26,1
0.772749,0.050237,46,0
0.130970,-0.191072,5,1
0.688700,0.291121,50,0
0.054194,0.126883,16,1
0.130006,0.285466,24,0
0.803904,-0.251832,25,1
0.543625,-0.141444,46,1
0.221188,0.029277,8,1
0.388273,0.055773,42,0
0.583476,0.154879,43,0
0.124078,0.076372,10,0
0.197200,0.036898,45,0
0.676570,0.093224,21,0
0.861932,0.044639,5,0
0.386623,0.068572,15,1
0.880006,0.175521,11,0
0.331647,-0.032084,17,1
0.885825,-0.006191,10,0
0.365832,0.119924,42,0
0.440666,-0.102652,30,1
0.116818,0.293270,3,0
0.524073,0.248632,5,0
0.958611,-0.293051,13,0
0.319414,-0.022268,42,1
0.688715,-0.216961,9,0
0.928342,0.017667,26,0
0.677167,-0.088400,41,0
0.537512,0.180518,16,0
0.984041,-0.029046,29,0
0.186693,-0.032881,26,1
0.028692,-0.164317,13,1
0.561792,-0.066692,24,1
0.278550,-0.052077,35,1
0.632210,-0.151969,44,0
0.023164,0.056219,39,1
0.255475,0.261989,30,0
0.711713,-0.259717,15,1
0.927744,0.048733,23,0
0.346224,-0.062732,38,0
0.170189,0.100085,10,0
0.545351,-0.204867,21,1
0.257733,-0.201079,23,1
0.717375,-0.195810,25,0
0.078881,-0.203537,46,1
0.217687,0.036744,38,1
0.591940,0.286908,19,0
0.169571,-0.016043,7,1
0.255557,0.120902,12,1
0.675564,-0.152169,21,1
0.477898,0.025351,15,0
0.322344,0.171618,44,0
0.073709,-0.171203,33,1
0.717919,-0.027532,47,0
0.755823,-0.160671,35,1
0.081980,-0.118226,48,1
0.107075,-0.156980,47,1
0.384816,-0.112735,3,1
0.279378,0.076185,39,0
0.928456,0.065866,26,0
0.821489,-0.067289,25,0
0.425562,0.168889,18,0
0.759743,-0.060369,32,0
0.305848,-0.107293,17,1
0.938256,0.180687,12,0
0.229880,-0.081174,27,1
0.840476,0.246166,28,0
0.434246,0.250487,26,0
0.315492,-0.052630,28,1
0.745975,0.284162,34,0
0.025590,0.058061,26,0
0.911490,0.286846,25,0
0.498584,-0.273657,18,1
0.597687,0.037601,50,0
0.319021,0.177101,26,0
0.844345,-0.143663,10,0
0.220269,0.099067,24,0
0.197246,-0.027379,42,1
0.850889,0.049915,8,0
0.926728,-0.234079,11,0
0.726875,0.070673,50,0
0.173559,-0.298823,5,1
0.088622,0.000638,45,1
0.836243,0.159801,34,0
0.362274,0.225891,30,0
0.804492,0.209212,20,0
0.527724,0.240386,3,0
0.420852,-0.272661,42,1
0.597131,0.076606,17,0
0.491681,0.272531,18,0
0.840000,-0.028271,8,0
0.250029,-0.265638,6,1
0.016870,0.296658,9,0
0.002341,-0.262000,36,1
0.837371,-0.286530,36,0
0.693803,-0.077834,21,0
0.025068,-0.284509,28,1
0.828397,-0.159985,3,0
0.810549,-0.112941,49,1
0.427106,-0.091095,36,0
0.393587,0.132528,38,0
0.026473,-0.243641,40,1
0.925195,0.049622,24,0
0.362940,-0.144833,22,1
0.924982,0.056169,35,0
0.760839,0.284817,31,0
0.678274,0.298460,4,0
0.202563,0.006536,49,1
0.673692,0.192064,32,0
0.187107,-0.284781,12,1
0.211454,-0.026574,12,1
0.815286,0.272254,31,0
0.026902,-0.243806,32,1
0.502495,0.221995,25,0
0.299506,0.289690,31,0
0.281870,-0.266320,30,1
0.256154,-0.051247,42,1
0.551606,-0.144968,12,1
0.342091,0.124376,39,1
0.247430,0.054622,24,1
0.397889,0.029060,16,1
0.548061,-0.166906,9,1
0.664310,0.087287,28,0
0.136505,-0.055512,28,1
0.082251,0.287826,8,0
0.877358,0.061368,21,0
0.320345,0.151301,8,0
0.408580,0.217319,47,0
0.901351,-0.066556,5,0
0.593581,0.162881,32,0
0.953025,0.082081,12,0
0.870671,-0.001446,29,0
0.485895,-0.206736,36,0
0.778441,-0.200990,34,1
0.132411,-0.051647,46,1
0.428922,-0.058701,26,1
0.451799,-0.131139,8,0
0.132471,-0.217228,6,1
0.505060,-0.261974,48,1
0.933970,-0.093481,40,0
0.178569,-0.168648,26,1
0.620455,0.075652,43,0
0.630934,-0.052584,12,0
0.669871,0.096960,13,0
0.191267,0.178775,30,0
0.078394,0.141958,37,0
0.509865,0.290452,18,0
0.228602,-0.197175,16,1
0.022797,-0.223134,33,1
0.241638,0.229882,15,0
0.448254,0.118955,32,0
0.490597,0.098778,31,0
0.418391,-0.209291,23,1
0.216780,0.040156,7,1
0.583998,0.131843,38,0
0.321104,-0.260414,10,1
0.434568,-0.212518,46,1
0.858675,0.149324,50,0
0.469985,0.132241,44,0
0.178833,-0.024375,34,1
0.884785,0.074573,36,0
0.667869,0.296567,32,0
0.015758,0.276527,29,1
0.773448,-0.275902,19,1
0.151729,-0.267639,22,1
0.845597,-0.277122,5,1
0.983346,0.240623,45,0
0.864219,0.106210,34,0
0.990261,0.079145,25,0
0.704477,-0.220786,45,0
0.241133,0.088634,35,0
0.190469,-0.136853,50,1
0.712680,-0.039254,23,0
0.175943,-0.106681,24,1
0.324793,0.107294,20,0
0.414294,0.038195,16,0
0.524353,-0.282933,47,1
0.510292,0.011798,47,0
0.273671,-0.264514,36,1
0.729842,0.158162,13,0
0.971958,-0.172216,20,0
0.929028,0.064562,8,0
0.131830,-0.096195,6,1
0.903492,0.231605,39,0
0.126269,0.061375,28,1
0.189613,0.150798,24,0
0.150428,-0.198030,13,1
0.074782,0.167345,19,0
0.683455,0.270114,50,0
0.221838,0.034787,45,1
0.306122,0.247945,43,0
0.436513,0.247215,5,0
0.565856,-0.195759,15,1
0.247298,0.237782,19,0
0.062849,-0.239442,12,1
0.206238,-0.264768,4,1
0.604629,-0.056963,7,0
0.072759,0.162530,39,0
0.906979,0.272871,28,0
0.961514,0.221370,7,0
0.396768,-0.229301,40,1
0.314975,-0.069454,12,1
0.097078,0.117961,39,1
0.550638,0.068168,23,0
0.949888,-0.235245,12,0
0.115460,-0.172330,22,1
0.009236,-0.195486,29,1
0.147584,0.036451,5,1
0.439277,0.062487,50,1
0.341324,-0.107393,12,1
0.090004,0.057031,48,1
0.889497,0.033289,18,0
0.820793,-0.061227,36,0
0.310877,0.041496,25,0
0.993024,-0.139914,37,0
0.194596,-0.112789,5,1
0.077389,0.172255,42,0
0.585996,0.174823,50,1
0.995669,-0.275374,22,1
0.444277,-0.245213,6,1
0.949865,0.012272,7,0
0.819154,-0.102487,37,0
0.688535,0.116812,46,0
0.882249,-0.271001,49,0
0.861421,-0.196158,23,0
0.168808,0.026329,41,0
0.632736,0.247203,30,0
0.653629,0.067428,20,0
0.475001,-0.211591,6,0
0.278081,-0.237897,15,1
0.361065,0.222664,17,0
0.135695,0.264602,44,0
0.843042,-0.240226,4,0
0.767466,-0.241865,40,1
0.604658,0.148394,18,0
0.253279,0.054294,19,0
0.187626,0.025166,21,0
0.601623,0.009265,14,0
0.129496,-0.017923,3,1
0.582850,0.024729,12,0
0.006901,0.275765,34,0
0.627369,-0.287028,31,0
0.289969,-0.006410,9,1
0.768514,-0.090047,35,0
0.438075,-0.116015,10,1
0.207764,-0.289018,7,1
0.334212,-0.129395,48,1
0.983121,-0.140487,18,0
0.667807,-0.202880,22,1
0.848871,0.084422,12,0
0.295335,0.284853,40,0
0.792113,-0.083793,29,0
0.752538,0.162994,7,0
0.073933,0.250500,17,0
0.420400,0.241240,33,0
0.588218,-0.220898,50,1
0.262604,0.244156,41,0
0.637449,-0.270614,49,1
0.348909,0.059842,35,0
0.873758,-0.184391,26,0
0.768623,-0.219882,23,0
0.230239,0.019430,31,1
0.769625,0.040557,29,0
0.443981,-0.141105,30,1
0.273536,0.002148,9,0
0.266304,0.295904,18,0
0.204178,-0.149916,27,1
0.940594,0.244435,45,0
0.832519,-0.115390,50,0
0.007284,-0.251608,15,1
0.032121,-0.084525,24,1
0.097991,0.238111,19,1
0.087046,0.131892,49,0
0.898873,-0.148579,33,0
0.032254,-0.160926,39,1
0.757832,-0.252720,9,0
0.246913,-0.149427,6,1
0.088161,0.098060,6,1
0.506803,0.079614,12,0
0.965594,-0.277193,28,1
0.145036,-0.265503,5,1
0.649139,-0.287787,45,1
0.407663,0.001541,20,1
0.452929,-0.069314,36,0
0.035656,-0.039790,15,1
0.334580,0.023376,47,1
0.299776,0.090234,28,1
0.597861,-0.007348,47,0
0.550926,0.189591,46,0
0.814963,-0.116033,3,1
0.333420,-0.172016,4,1
0.800009,-0.160971,25,0
0.734067,0.154364,39,0
0.076857,0.024955,12,1
0.235199,0.062207,11,1
0.412456,0.238966,13,0
0.982523,-0.079386,40,0
0.617160,0.093157,15,0
0.996037,-0.280525,43,0
0.885688,-0.064683,26,0
0.385091,0.062145,50,1
0.018899,0.114603,31,1
0.716954,-0.086883,17,0
0.453468,-0.181863,7,0
0.301464,-0.065424,12,1
0.442633,0.040908,6,0
0.804072,0.188257,16,0
0.631822,-0.082570,13,0
0.609379,0.217262,49,0
0.877566,-0.104381,22,0
0.150555,-0.272192,29,1
0.667805,0.283157,4,0
0.166507,-0.155168,24,1
0.464377,0.244593,37,0
0.385631,-0.035173,30,0
0.408574,0.221850,10,0
0.405973,-0.180776,24,1
0.829330,-0.142480,32,1
0.635554,0.216515,23,0
0.878836,-0.258942,46,0
0.837831,-0.179251,26,0
0.774215,-0.019252,15,0
0.049698,-0.038230,15,1
0.483138,-0.012323,34,0
0.919785,-0.107416,50,0
0.736286,0.191628,14,0
0.286238,-0.048963,48,1
0.059443,0.237236,34,0
0.476292,0.259498,4,0
0.662875,-0.077449,21,0
0.112353,-0.065396,47,1
0.376227,-0.257477,14,1
0.497572,-0.032485,32,1
0.593612,0.195468,39,0
0.804669,0.032261,31,0
0.976689,0.050825,15,0
0.353096,0.171269,9,0
0.181289,-0.262048,13,1
0.385853,0.168668,30,0
0.388344,0.015704,24,0
0.361690,-0.236323,49,1
0.175119,-0.287943,28,1
0.288024,-0.215921,6,1
0.990602,-0.011350,47,0
0.939010,-0.060172,37,0
0.688651,-0.211374,8,1
0.330366,-0.183358,30,1
0.765581,0.066224,44,0
0.809132,-0.089105,50,0
0.149398,-0.008784,11,1
0.624387,0.029297,25,0
0.997959,0.016963,18,0
0.335654,-0.065719,46,1
0.035464,-0.199060,13,1
0.840932,-0.282795,17,1
0.611890,-0.137654,10,1
0.836717,0.283274,10,0
0.059960,-0.286317,23,1
0.442266,-0.274760,37,1
0.104715,0.131006,43,1
0.596491,0.033769,44,0
0.263273,0.278428,46,0
0.988825,-0.163136,5,0
0.398315,-0.179071,43,1
0.881589,-0.167930,4,0
0.821082,-0.296176,38,0
0.133711,0.103778,36,1
0.818704,0.201624,15,0
0.851991,0.000006,32,0
0.080148,-0.103281,27,1
0.582245,-0.267487,45,1
0.757448,0.204411,41,0
0.428525,-0.090796,18,1
0.243427,0.073260,27,1
0.192251,0.112604,18,0
0.553721,-0.211963,26,1
0.073183,0.173074,14,1
0.355101,-0.200886,50,1
0.564851,0.001244,23,0
0.456727,0.028562,45,1
0.853993,0.008280,34,0
0.849233,-0.108309,30,0
0.618271,0.046565,11,0
0.346971,0.112418,36,1
0.296756,-0.177801,38,1
0.269151,-0.151845,48,1
0.621984,0.144390,5,0
0.801471,-0.116059,16,0
0.514012,-0.075135,15,1
0.689561,-0.205842,25,0
0.643212,-0.148709,36,0
0.020406,-0.126563,15,1
0.014648,-0.100534,25,1
0.623743,0.279626,8,0
0.619955,-0.025929,46,0
0.927908,0.061354,17,0
0.188827,0.252298,39,0
0.967033,0.007563,43,0
0.545155,0.137972,35,0
0.592498,0.189240,26,0
0.662148,-0.182304,30,0
0.812206,0.216258,18,0
0.091439,0.030232,26,1
0.724347,0.021153,34,0
0.781721,0.039700,46,0
0.428349,0.189056,7,0
0.717374,0.106354,43,0
0.176622,-0.036659,19,1
0.013501,-0.255190,33,1
0.845111,0.159211,35,0
0.979674,0.054267,48,0
0.968011,-0.227874,15,0
0.357061,-0.203685,11,1
0.662213,0.159777,40,0
0.256981,-0.160200,5,1
0.157923,0.212017,48,0
0.696221,-0.189415,10,1
0.232164,0.282079,24,0
0.252791,0.048371,27,1
0.882687,-0.069756,47,0
0.876959,0.086882,44,0
0.587215,-0.023931,8,1
0.877090,-0.056243,50,0
0.049791,-0.189092,26,1
0.237440,-0.156646,22,1
0.064407,-0.287162,3,1
0.321819,0.251965,47,0
0.988247,0.136816,21,0
0.841822,0.258923,44,0
0.036575,0.186687,17,0
0.016103,-0.204033,26,1
0.614908,-0.235814,16,1
0.490357,0.012039,13,0
0.656080,0.060138,24,0
0.267339,0.280701,35,1
0.868215,-0.055471,23,0
0.481576,-0.165827,41,0
0.285302,-0.158860,48,1
0.698895,0.199710,10,0
0.865510,-0.271962,12,0
0.358542,-0.190034,26,1
0.213836,-0.097102,7,1
0.033372,0.032306,38,1
0.310106,0.223902,24,0
0.888697,-0.177698,30,0
0.842121,0.056297,29,0
0.643481,-0.162424,22,1
0.449292,0.205927,16,0
0.418193,-0.002402,30,1
0.336191,0.091424,27,0
0.746769,-0.125019,4,0
0.228995,-0.071521,22,1
0.731510,0.233747,27,0
0.295375,-0.276771,5,1
0.002486,0.272096,42,0
0.118112,0.272030,16,1
0.386806,-0.200584,3,1
0.310499,-0.051675,31,1
0.624218,-0.047485,40,0
0.168125,0.231279,37,0
0.239492,-0.199258,16,1
0.529423,-0.017415,14,0
0.821046,-0.115167,7,1
0.641714,-0.203520,45,1
0.764420,0.099788,12,0
0.499885,-0.213901,43,1
0.265190,0.202151,5,0
0.557272,-0.268412,12,1
0.296696,-0.111790,41,1
0.967569,0.080460,47,0
0.295402,-0.286467,50,1
0.660107,0.229697,49,0
0.378946,-0.068476,37,1
0.580110,0.056562,6,0
0.054109,0.166066,19,0
0.095348,-0.172499,36,1
0.227615,0.051386,10,0
0.077090,-0.139168,4,1
0.571355,-0.005443,34,0
0.642527,0.283311,4,0
0.276998,-0.281234,38,1
0.399935,0.269744,28,0
0.281067,0.250946,24,0
0.940146,-0.009467,16,0
0.799794,-0.239749,50,1
0.004011,-0.155754,47,1
0.527624,-0.075329,18,1
0.436723,-0.066590,6,0
0.552946,0.282750,50,0
0.641856,0.229154,11,0
0.183145,0.050269,22,1
0.003228,0.059671,27,1
0.632226,-0.248179,31,1
0.362672,0.122087,30,0
0.152525,-0.015970,27,1
0.430422,0.174161,5,0
0.281953,-0.163426,48,1
0.189614,0.042439,32,1
0.990721,0.172926,49,0
0.152939,0.069279,29,1
0.548650,-0.065811,25,0
0.810284,-0.260041,41,1
0.565443,-0.279426,6,1
0.976531,0.018657,26,0
0.069952,-0.016158,36,1
0.386252,-0.210775,46,1
0.103167,-0.203861,37,1
0.228470,-0.003766,26,0
0.903915,0.292267,14,0
0.631746,0.082208,28,0
0.419032,-0.170813,39,1
0.480856,0.236493,14,0
0.771297,-0.043522,8,0
0.127055,0.279247,34,0
0.283384,0.017103,40,0
0.975479,-0.028226,10,0
0.491660,0.117241,7,0
0.717687,-0.058283,23,0
0.605866,0.027357,31,0
0.196717,0.176111,17,1
0.312885,0.188420,32,0
0.927085,0.270169,28,0
0.629506,0.298063,8,0
0.552963,-0.148022,11,1
0.090095,-0.242354,20,1
0.199612,-0.279741,19,1
0.203072,-0.076296,45,1
0.118311,-0.214052,10,1
0.657494,-0.260290,4,1
0.831787,0.259600,42,0
0.819303,0.222744,9,0
0.487893,0.241259,32,0
0.986988,-0.017306,48,0
0.846345,-0.115267,39,0
0.219953,-0.272844,41,1
0.489110,0.184768,30,0
0.785755,-0.065097,28,0
0.267816,0.038894,50,0
0.102426,-0.147013,24,1
0.474284,0.012333,38,0
0.733842,-0.189848,37,1
0.247188,-0.097249,16,1
0.908055,0.071336,17,0
0.865767,0.282529,38,0
0.065411,0.193512,37,0
0.871386,0.164626,33,0
0.941079,0.269099,43,0
0.774398,-0.173307,38,0
0.497344,0.286658,27,0
0.461893,-0.260962,32,1
0.761047,-0.166697,5,0
0.438490,-0.208454,30,1
0.889649,0.293926,25,0
0.433281,-0.185295,7,1
0.240292,-0.024971,12,1
0.832222,-0.083317,7,0
0.854914,-0.080037,37,0
0.587557,-0.185189,7,1
0.722000,0.160111,20,0
0.979982,-0.095681,34,0
0.648745,0.220615,18,0
0.339659,-0.154377,40,1
0.798780,-0.004494,36,0
0.945338,-0.201934,18,0
0.387738,-0.291626,15,1
0.739142,-0.082614,25,0
0.411772,0.005051,8,1
0.302291,0.115847,27,1
0.317914,-0.086177,15,1
0.263346,0.018577,32,0
0.846824,-0.030696,27,1
0.850190,0.037241,49,0
0.543227,-0.124247,11,1
0.273403,0.137304,13,0
0.558769,0.234890,7,0
0.300308,0.112895,38,0
0.224438,0.152881,42,1
0.172805,-0.249834,17,1
0.446541,0.040799,37,0
0.370789,0.251626,49,0
0.493648,0.172230,38,0
0.850090,-0.124543,44,0
0.439768,0.132626,39,0
0.565107,0.179201,24,0
0.793715,-0.175927,18,0
0.834744,-0.174623,3,0
0.039097,-0.222455,40,1
0.856227,0.048839,14,0
0.708114,-0.288026,14,1
0.677384,-0.038897,31,0
0.213593,-0.296784,32,1
0.673206,-0.154440,32,0
0.452290,0.282847,22,0
0.954828,-0.266472,26,0
0.115968,-0.278534,38,1
0.899545,0.227899,32,0
0.867746,-0.184646,16,0
0.093673,0.192972,28,0
0.097588,-0.146008,48,1
0.214577,-0.123056,39,1
0.001399,0.017790,39,1
0.232855,0.255575,40,0
0.799520,-0.297387,50,0
