avg_mastery,pct_struggling,std_mastery,priority
0.562972,0.550529,0.289375,92.555123
0.107302,0.660200,0.154750,96.460926
0.144794,0.439729,0.094444,92.613851
0.103663,0.956003,0.213974,100.000000
0.349617,0.371759,0.080974,90.842236
0.433220,0.229070,0.208806,87.172778
0.931801,0.000964,0.055668,14.945708
0.975808,0.036807,0.215523,7.930511
0.383598,0.470783,0.108665,85.951638
0.894330,0.000000,0.015335,9.907857
0.136936,0.834649,0.187551,97.152301
0.629114,0.361940,0.183884,82.918794
0.155635,0.684176,0.198734,99.041468
0.719914,0.047544,0.172416,31.767018
0.300471,0.397896,0.202935,99.563796
0.769198,0.258114,0.030860,34.505361
0.983730,0.041313,0.077545,6.414816
0.481305,0.492169,0.121980,92.815993
0.873740,0.127333,0.010055,8.818551
0.128634,0.930009,0.101979,93.412531
0.283751,0.500175,0.188330,100.000000
0.943318,0.038528,0.296386,15.035195
0.012051,0.543814,0.076077,98.766136
0.549661,0.415871,0.199607,85.555828
0.060358,1.000000,0.156666,92.963216
0.899429,0.000000,0.220264,20.402096
0.136324,0.500313,0.107374,97.404608
0.629040,0.454390,0.043687,72.710579
0.437420,0.633457,0.165920,90.143953
0.669028,0.199788,0.272902,65.920534
0.261361,0.231946,0.070398,88.798273
0.478180,0.442277,0.000862,82.749208
0.754628,0.252627,0.217045,51.104019
0.042974,0.908374,0.089517,100.000000
0.869998,0.178436,0.037435,24.946221
0.275934,0.568373,0.296241,95.655842
0.507817,0.208328,0.143859,74.271834
0.612111,0.102284,0.178029,56.918895
0.226293,0.533412,0.004114,98.918757
0.005488,0.924204,0.154831,98.281988
0.430717,0.501587,0.054970,92.903142
0.915954,0.136929,0.203910,23.403261
0.403968,0.554268,0.160022,97.361056
0.719568,0.156430,0.233917,56.534107
0.727168,0.287578,0.158510,53.860509
0.900196,0.047261,0.294092,18.876829
0.815943,0.039894,0.134862,20.364296
0.445020,0.472981,0.299301,89.455854
0.348837,0.715644,0.204547,97.431155
0.776429,0.185420,0.292959,51.553237
0.249629,0.379991,0.287402,97.977411
0.586647,0.230841,0.258575,78.416125
0.057015,1.000000,0.061698,95.499231
0.188227,0.389760,0.065835,100.000000
0.320872,0.533890,0.297851,93.061510
0.828987,0.028441,0.218048,26.635597
0.035243,0.979839,0.298858,100.000000
0.361106,0.499272,0.206329,100.000000
0.354517,0.723812,0.175517,95.032805
0.973370,0.009832,0.287297,13.203169
0.501213,0.290461,0.174287,80.105954
0.448242,0.477195,0.063519,89.267503
0.238997,0.308320,0.153344,96.917405
0.424248,0.565709,0.033720,98.624754
0.346071,0.390294,0.248335,95.086534
0.957516,0.060492,0.289083,20.095268
0.193556,0.599850,0.290394,92.545309
0.619397,0.472628,0.106109,76.752423
0.155110,0.884888,0.128648,99.984759
0.244271,0.691766,0.250512,97.000579
0.994526,0.025234,0.105576,9.409466
0.314528,0.705460,0.054272,95.925034
0.561167,0.259235,0.223461,71.952666
0.287453,0.633622,0.066669,100.000000
0.062840,0.802329,0.127355,94.104954
0.654615,0.291849,0.169356,71.580640
0.782796,0.063000,0.245447,35.699646
0.617508,0.321720,0.079657,61.806144
0.646803,0.225763,0.118252,55.696301
0.459959,0.374372,0.285520,92.165060
0.102021,0.904266,0.179812,100.000000
0.750874,0.093279,0.297195,46.816967
0.549126,0.245078,0.230538,88.898969
0.148542,0.679347,0.190460,97.899330
0.820163,0.140927,0.077817,25.845355
0.527473,0.195881,0.010726,64.916959
0.573935,0.368100,0.140309,76.561233
0.869911,0.000000,0.063285,13.833672
0.543224,0.504273,0.252849,90.268585
0.025754,0.367084,0.177286,100.000000
0.369592,0.457340,0.014314,90.128057
0.407551,0.481800,0.288351,94.219305
0.737386,0.242740,0.112022,46.615651
0.947071,0.000000,0.229988,13.704613
0.101402,0.765223,0.162154,99.863448
0.934835,0.071000,0.279824,18.801621
0.385159,0.417745,0.171662,97.320976
0.307935,0.280216,0.108745,86.653813
0.153169,0.553306,0.096089,98.566489
0.827415,0.077136,0.135314,14.919447
0.402622,0.228249,0.194145,93.106741
0.049140,0.696215,0.164214,98.243810
0.864688,0.191598,0.078221,30.219899
0.408697,0.254590,0.291031,90.910632
0.689389,0.182446,0.094618,50.173520
0.996767,0.000000,0.296451,15.152131
0.032607,0.735382,0.244834,98.305197
0.087970,0.314570,0.289776,100.000000
0.589190,0.328815,0.113570,75.245283
0.936830,0.000000,0.243111,16.766170
0.885415,0.182861,0.294450,30.639496
0.266859,0.705991,0.030027,96.484209
0.255757,0.797385,0.189778,96.189398
0.219957,0.405349,0.025274,94.138351
0.971684,0.102515,0.228918,18.965139
0.953458,0.049932,0.269113,21.593908
0.977714,0.040088,0.225281,22.658369
0.537730,0.362144,0.218011,79.598036
0.539061,0.297290,0.185441,71.594573
0.151069,0.422856,0.114314,96.208470
0.532368,0.331950,0.006438,71.272914
0.325768,0.398119,0.158857,88.980732
0.109972,0.752570,0.114772,100.000000
0.784283,0.268316,0.218558,48.407726
0.523511,0.436875,0.191176,89.628420
0.418610,0.425120,0.032993,86.925603
0.744619,0.428490,0.263303,63.680045
0.711300,0.165409,0.047597,32.987595
0.996414,0.000000,0.294184,15.927929
0.932762,0.000000,0.138989,10.778133
0.683239,0.190356,0.215401,55.597877
0.782832,0.127521,0.289906,53.250150
0.550563,0.510407,0.175748,84.421316
0.307548,0.601060,0.001259,95.530623
0.611579,0.194832,0.224255,69.125711
0.573240,0.393138,0.077054,75.463438
0.976256,0.058503,0.133652,13.267071
0.994096,0.125800,0.298617,22.975536
0.564464,0.392270,0.198465,73.790650
0.203809,0.493965,0.149832,97.689684
0.683338,0.052716,0.161386,45.331785
0.281718,0.681284,0.017643,96.573955
0.247037,0.504886,0.199389,97.027716
0.633866,0.240929,0.176633,62.940217
0.104095,0.504980,0.248398,100.000000
0.131707,0.615108,0.227200,93.396130
0.700942,0.309476,0.081156,55.018989
0.704358,0.163520,0.162308,40.457095
0.536009,0.244875,0.251212,78.267573
0.523903,0.174157,0.079693,74.115249
0.622790,0.180314,0.265158,73.292461
0.683336,0.459496,0.081297,62.610936
0.802051,0.083261,0.288728,37.387975
0.386477,0.356867,0.110294,92.999181
0.248673,0.541514,0.009260,95.678243
0.917623,0.094196,0.043056,8.946737
0.160262,1.000000,0.160909,100.000000
0.315137,0.483095,0.060602,87.637761
0.194742,0.719888,0.140801,98.693163
0.261519,0.659428,0.090187,99.092873
0.631585,0.165907,0.032437,44.218767
0.085475,0.426055,0.182529,100.000000
0.192308,0.672856,0.146966,100.000000
0.495205,0.432882,0.159998,91.472426
0.562293,0.169395,0.253625,78.887537
0.580371,0.191929,0.099522,67.388621
0.960554,0.000000,0.148135,11.864201
0.170932,0.361627,0.030973,95.299296
0.070665,0.706236,0.135998,100.000000
0.498118,0.338179,0.236279,86.041568
0.405169,0.243502,0.274289,89.557233
0.796206,0.095099,0.068194,24.453435
0.003570,0.808047,0.045826,94.480760
0.136979,0.433065,0.130733,100.000000
0.743023,0.007356,0.048475,17.344482
0.454397,0.195783,0.160029,79.162729
0.786979,0.132759,0.154047,36.509218
0.686718,0.138244,0.268506,56.501677
0.198317,0.444601,0.260269,90.762435
0.215142,0.746998,0.255937,100.000000
0.337828,0.368874,0.103827,91.774152
0.943825,0.042555,0.105387,9.993003
0.463481,0.178216,0.259254,87.890144
0.192129,0.487922,0.025289,94.040123
0.189179,0.678067,0.139724,96.132599
0.983724,0.098252,0.266499,17.657824
0.937894,0.038525,0.132195,7.916249
0.800827,0.146776,0.004765,22.904225
0.978002,0.062676,0.001797,2.035186
0.919354,0.194454,0.181409,17.396213
0.166237,0.296929,0.262430,100.000000
0.355720,0.423150,0.118433,92.685947
0.264562,0.397087,0.207580,100.000000
0.276926,0.870901,0.296111,100.000000
0.398226,0.494482,0.216821,100.000000
0.680537,0.197197,0.269115,70.637978
0.764290,0.222802,0.267356,51.365714
0.739000,0.219501,0.135506,51.661345
0.628432,0.257637,0.112860,61.084047
0.533267,0.141104,0.079691,65.234624
0.485153,0.386506,0.167280,89.503529
0.399253,0.298397,0.085670,84.134055
0.936690,0.012383,0.016660,13.787344
0.903702,0.054957,0.122569,10.822904
0.966331,0.101548,0.129137,5.921813
0.487562,0.545322,0.197117,90.268378
0.220518,0.485524,0.274972,94.338762
0.189463,0.777448,0.271515,99.564072
0.361730,0.364876,0.087235,90.455162
0.577241,0.283080,0.014854,58.587099
0.575704,0.277206,0.264914,83.548281
0.034069,0.499331,0.187543,96.171731
0.987802,0.127880,0.066133,11.978954
0.512374,0.360217,0.299580,87.832738
0.954370,0.070085,0.179456,16.877398
0.504666,0.309843,0.011435,71.431251
0.904090,0.000000,0.076206,14.173817
0.497040,0.569278,0.192955,99.309280
0.425949,0.184414,0.181222,78.629494
0.895356,0.000000,0.192590,20.217738
0.073251,0.566476,0.066261,100.000000
0.017728,0.627189,0.096081,100.000000
0.476117,0.315088,0.273059,91.325996
0.672741,0.320490,0.082461,55.101273
0.702054,0.063979,0.213913,50.638529
0.613153,0.376340,0.283324,80.716816
0.105174,0.756776,0.192854,99.127239
0.824268,0.103006,0.188696,40.790582
0.501028,0.467622,0.268850,95.359221
0.277461,0.696807,0.057631,91.301101
0.119555,0.485718,0.190911,93.389188
0.728999,0.234480,0.150447,50.173255
0.165063,0.789775,0.172041,100.000000
0.560374,0.468525,0.151609,81.787124
0.084603,0.718512,0.000414,95.698570
0.726506,0.190455,0.133155,38.595957
0.168892,0.627444,0.158959,97.189048
0.590552,0.289818,0.031067,52.344977
0.213745,0.542960,0.275291,96.354319
0.891020,0.035183,0.048416,12.038732
0.948352,0.037589,0.272138,31.602328
0.998789,0.066647,0.219485,7.767533
0.573559,0.172490,0.071327,51.688608
0.281871,0.370192,0.157312,94.771525
0.325805,0.673153,0.159291,100.000000
0.944486,0.023715,0.037353,6.305207
0.774038,0.026367,0.124989,33.301013
0.463127,0.519117,0.021835,89.998677
0.751147,0.023346,0.273851,49.740838
0.314536,0.311482,0.075372,87.478045
0.620678,0.278946,0.030065,57.410283
0.104316,0.461519,0.083742,100.000000
0.172161,0.780355,0.127689,100.000000
0.736334,0.196445,0.140284,47.827182
0.259432,0.571081,0.231805,94.799471
0.454209,0.430391,0.207441,90.190272
0.253744,0.263256,0.152175,89.002590
0.279815,0.745496,0.202765,100.000000
0.229490,0.513984,0.073094,93.879102
0.332607,0.623328,0.171653,100.000000
0.961880,0.129078,0.191781,17.328453
0.053789,0.741451,0.127418,100.000000
0.788728,0.138454,0.247008,37.834537
0.855746,0.171254,0.066603,20.841241
0.662422,0.209160,0.182117,63.408804
0.274562,0.709071,0.170175,100.000000
0.295534,0.462923,0.065997,98.814588
0.124316,0.707549,0.075601,99.069526
0.708880,0.056557,0.265268,50.406808
0.332605,0.512588,0.051077,97.292745
0.856505,0.137808,0.290384,35.886865
0.833719,0.208427,0.148919,29.062645
0.574381,0.461745,0.288176,90.082075
0.468513,0.352154,0.056453,70.563419
0.284869,0.405821,0.220365,90.731207
0.725556,0.360771,0.170555,62.378895
0.946860,0.000000,0.232388,18.188100
0.746675,0.050299,0.136247,21.605221
0.586470,0.291574,0.023301,65.245908
0.211671,0.489990,0.065755,93.539608
0.843482,0.242199,0.295717,49.376533
0.668686,0.168018,0.158924,49.745603
0.729162,0.185621,0.196160,50.678909
0.217353,0.459096,0.129014,100.000000
0.412138,0.432194,0.020672,93.036710
0.085309,0.874753,0.123813,100.000000
0.198936,0.753088,0.145780,100.000000
0.161171,0.739308,0.017179,100.000000
0.112503,0.660733,0.183618,96.177848
0.990004,0.000000,0.027897,2.116187
0.293373,0.474168,0.016589,93.795858
0.652824,0.052901,0.114108,49.289929
0.778039,0.058576,0.213624,30.335341
0.610076,0.327673,0.118677,67.200968
0.673848,0.241893,0.119847,61.796388
0.258560,0.494071,0.199483,98.369831
0.129868,0.779412,0.164741,89.964715
0.731791,0.079545,0.233023,42.029776
0.357172,0.447296,0.038561,86.972638
0.981212,0.000000,0.205416,10.234109
0.519816,0.357671,0.121988,84.121877
0.116894,0.754000,0.015250,99.712552
0.558613,0.161021,0.273676,75.075100
0.970554,0.047214,0.117341,4.390307
0.494689,0.423698,0.099717,81.203299
0.375608,0.387578,0.157223,92.262006
0.039879,0.701402,0.210001,100.000000
0.384907,0.254551,0.270210,92.566807
0.381064,0.436338,0.136112,89.868027
0.636987,0.215707,0.231434,69.634441
0.978693,0.094228,0.293696,24.257857
0.062253,0.494890,0.207488,87.883105
0.150926,0.901656,0.204097,100.000000
0.112621,0.797415,0.252934,98.950373
0.351485,0.640515,0.233102,99.711562
0.243530,0.392489,0.253529,87.322133
0.793887,0.198438,0.239018,38.111593
0.550450,0.510369,0.024886,74.071208
0.082170,0.561782,0.240541,100.000000
0.768947,0.246338,0.219870,49.622009
0.035621,0.676044,0.299276,98.237334
0.524234,0.517307,0.242418,91.260148
0.551796,0.193604,0.294743,93.279148
0.748750,0.053891,0.014072,18.188654
0.167134,0.573321,0.168586,94.853350
0.941105,0.101643,0.256709,28.986404
0.080717,0.636402,0.074760,98.583287
0.937353,0.038080,0.207253,14.139067
0.305384,0.224936,0.058151,84.986537
0.645248,0.329156,0.141373,64.314357
0.649392,0.300280,0.245613,73.753063
0.292601,0.666272,0.269949,96.469178
0.759892,0.123486,0.163899,31.701446
0.329893,0.508481,0.279030,97.735333
0.599793,0.262436,0.267732,79.186259
0.927578,0.003120,0.255585,23.061209
0.616577,0.310286,0.238742,74.630530
0.746028,0.204319,0.137783,46.179270
0.983973,0.068079,0.013320,9.434371
0.492301,0.617503,0.099180,89.992868
0.628825,0.377024,0.230144,72.766134
0.029415,1.000000,0.170225,98.221068
0.722428,0.134264,0.040416,30.183078
0.844003,0.194503,0.134204,24.070817
0.279771,0.775463,0.115156,100.000000
0.044851,0.747382,0.040251,100.000000
0.228915,0.316754,0.282903,96.549200
0.136337,0.592041,0.235204,100.000000
0.789685,0.295800,0.154639,47.782653
0.555179,0.382525,0.015967,67.664300
0.189138,0.835230,0.086170,100.000000
0.193016,0.515804,0.150368,100.000000
0.321572,0.418598,0.267945,91.863840
0.414525,0.334851,0.236743,91.970739
0.468127,0.548851,0.148979,89.427987
0.037859,0.691117,0.236703,95.126940
0.542182,0.303128,0.193152,84.953821
0.760441,0.237952,0.034763,39.018116
0.188879,0.375775,0.217089,96.953087
0.407787,0.274851,0.178577,87.762879
0.765969,0.158175,0.051905,25.107096
0.741048,0.141671,0.242811,50.387700
0.685459,0.258938,0.259750,66.976598
0.802250,0.026308,0.064256,27.393362
0.375096,0.582941,0.265390,91.665175
0.140749,0.283598,0.110795,100.000000
0.316844,0.653155,0.012209,97.357419
0.280522,0.671122,0.248838,99.998385
0.273407,0.346598,0.032018,97.739535
0.369228,0.445912,0.114883,94.800452
0.059342,0.313356,0.032453,100.000000
0.317497,0.583428,0.055414,95.039208
0.077455,0.962668,0.028268,100.000000
0.964879,0.108984,0.160002,16.165277
0.595669,0.233505,0.205837,75.192582
0.123001,0.508589,0.243393,97.643309
0.263195,0.140340,0.139480,95.787420
0.623768,0.281119,0.024358,54.045832
0.476781,0.298188,0.037816,78.330561
0.365943,0.438774,0.248304,92.648014
0.868611,0.055583,0.094300,17.599427
0.206601,0.501343,0.282621,97.413670
0.589144,0.122723,0.248866,67.232497
0.686316,0.348810,0.290685,69.147026
0.994525,0.000000,0.063169,13.644240
0.036153,0.458000,0.119489,100.000000
0.564960,0.430111,0.174685,80.496685
0.043135,0.947844,0.022947,100.000000
0.098188,0.513629,0.153864,97.571612
0.386178,0.463202,0.250219,90.504156
0.781339,0.357444,0.000393,33.517610
0.010026,1.000000,0.051765,99.874752
0.515490,0.342374,0.184054,87.961918
0.742089,0.080164,0.145997,38.241182
0.838048,0.266646,0.148857,33.337841
0.223760,0.646629,0.228102,92.709994
0.078020,0.875772,0.241810,100.000000
0.785900,0.148623,0.106929,23.156306
0.674966,0.425009,0.225620,78.937745
0.493865,0.060265,0.294110,81.887389
0.624653,0.214095,0.065823,55.473698
0.857835,0.068233,0.031063,14.287991
0.624545,0.187628,0.008947,45.358874
0.216834,0.311583,0.157372,99.974675
0.596178,0.089813,0.296897,74.929914
0.910237,0.102520,0.033410,10.826500
0.278962,0.338657,0.248021,94.566877
0.315665,0.503076,0.253868,90.710468
0.945045,0.091779,0.283950,16.260601
0.986237,0.010375,0.212833,17.431116
0.495866,0.560542,0.153733,93.022012
0.212120,0.563218,0.149136,90.913667
0.496719,0.277020,0.182374,83.777058
0.893313,0.000000,0.155320,14.091596
0.407519,0.558077,0.262927,97.840599
0.192413,0.747204,0.066246,92.928199
0.959501,0.093379,0.248831,17.897650
0.525736,0.204258,0.075354,65.348838
0.044445,0.347427,0.229223,96.963578
0.253747,0.411270,0.045794,95.740552
0.310739,0.621134,0.238042,100.000000
0.867196,0.050941,0.090959,15.680882
0.166476,0.392539,0.033847,93.455404
0.671236,0.075739,0.063078,36.494888
0.281071,0.645912,0.066090,99.858155
0.365020,0.625540,0.226710,93.945506
0.186804,0.579194,0.261777,99.467669
0.862542,0.000000,0.243249,24.823644
0.311890,0.647610,0.139518,98.424490
0.892642,0.041352,0.078797,20.109799
0.982077,0.088656,0.118789,11.897015
0.575261,0.132569,0.290401,80.173300
0.531188,0.188186,0.020675,63.166946
0.312238,0.321809,0.206849,99.244175
0.804449,0.158446,0.267417,37.293365
0.007441,0.519104,0.001352,100.000000
0.831512,0.240096,0.291812,43.636294
0.840251,0.136734,0.208878,33.713495
0.563704,0.342639,0.130990,70.968166
0.739189,0.195963,0.273481,51.693087
0.771674,0.199594,0.284539,55.491980
0.039275,0.250541,0.166773,95.158670
0.524613,0.099917,0.018193,57.087764
0.860688,0.103307,0.019236,16.381177
0.943053,0.000000,0.111554,7.993948
0.203820,0.422109,0.101485,95.732018
0.570298,0.389625,0.118539,82.182037
0.033731,0.988241,0.213132,96.205604
0.500953,0.197787,0.174991,79.090688
0.362097,0.560774,0.125161,87.912306
0.754478,0.162177,0.239157,50.231901
0.323058,0.307089,0.067413,97.931986
0.680837,0.333663,0.084754,61.535424
0.806902,0.191113,0.129146,30.324959
0.071213,1.000000,0.088334,99.030163
0.204176,0.627988,0.160571,99.212316
0.315915,0.257544,0.222247,88.846432
0.865592,0.000000,0.264882,25.178106
0.482572,0.282780,0.207495,88.436429
0.152842,0.660016,0.015194,94.704997
0.165212,0.773661,0.015400,100.000000
0.334375,0.410141,0.142534,91.832407
0.652521,0.276484,0.077496,56.085561
0.896980,0.106476,0.133361,17.319069
0.190601,0.877400,0.067086,94.709076
0.848870,0.014207,0.002100,8.345986
0.283898,0.477875,0.224828,97.421695
0.688459,0.192720,0.173873,57.278239
0.878794,0.088198,0.167761,13.587533
0.491505,0.354968,0.213915,81.494591
0.660149,0.269424,0.297079,71.619940
0.387700,0.205370,0.075484,72.719936
0.811486,0.256513,0.189791,34.862090
0.717613,0.166950,0.030986,42.510693
0.823900,0.116585,0.169529,32.079959
0.807792,0.461660,0.143948,60.992695
0.618615,0.286724,0.295692,80.890340
0.660157,0.210901,0.212004,65.982526
0.962012,0.052241,0.225152,19.694527
0.650604,0.184721,0.253737,70.848368
0.968952,0.107522,0.265047,24.272571
0.005576,1.000000,0.262948,94.002516
0.310941,0.666024,0.111212,100.000000
0.590965,0.255501,0.093693,62.969113
0.985272,0.000000,0.075007,7.715250
0.277199,0.523196,0.186907,95.225375
0.243417,0.594868,0.042086,97.960911
0.884244,0.136248,0.035702,15.492928
0.123519,0.757024,0.118396,97.388438
0.083946,0.723288,0.282292,97.908984
0.211635,0.366755,0.104690,97.222694
0.896989,0.107011,0.066393,11.376125
0.887603,0.114904,0.114273,15.682779
0.705421,0.324279,0.037194,47.776014
0.780991,0.136097,0.010864,26.916591
0.768987,0.159312,0.050390,30.304185
0.409264,0.539912,0.103718,91.312138
0.425165,0.355712,0.013742,83.782099
0.515887,0.434616,0.296653,81.662960
0.255054,0.713421,0.194882,99.983773
0.145338,0.513329,0.252420,100.000000
0.866230,0.107434,0.007938,15.380062
0.878385,0.101262,0.215540,26.477916
0.269248,0.572870,0.184369,95.305307
0.389523,0.539589,0.214136,99.787946
0.697285,0.187753,0.212469,59.725237
0.023844,0.413949,0.158362,100.000000
0.210494,0.564350,0.081186,97.950527
0.195043,0.660483,0.094151,100.000000
0.323792,0.801954,0.049883,99.243805
0.208651,0.548890,0.277031,100.000000
0.890045,0.000000,0.086219,15.958477
0.332405,0.421750,0.159714,93.301582
0.006213,0.358374,0.145342,100.000000
0.684945,0.179488,0.093202,44.380941
0.346709,0.542483,0.059021,95.978180
0.884555,0.000000,0.024942,11.024832
0.610002,0.402035,0.135450,77.888541
0.191216,0.619391,0.292990,99.586173
0.252632,0.385887,0.174513,99.917740
0.219441,0.332759,0.072396,95.602017
0.915928,0.081334,0.174124,13.266493
0.123474,0.800861,0.188586,100.000000
0.817872,0.082595,0.282858,38.044347
0.187961,0.800219,0.008978,94.572525
0.291782,0.363851,0.036975,95.064168
0.385759,0.488109,0.190269,90.936944
0.229632,0.198566,0.013205,91.037880
0.557568,0.194615,0.187661,71.384949
0.184917,0.484306,0.101418,94.597486
0.118371,0.685903,0.203062,100.000000
0.724912,0.218652,0.075608,39.239050
0.244133,0.651805,0.001326,88.320738
0.063204,0.950161,0.046906,100.000000
0.434946,0.259334,0.099459,86.803564
0.370975,0.669084,0.132934,91.414859
0.427157,0.579339,0.291704,92.827509
0.286837,0.760468,0.096684,100.000000
0.211565,0.598372,0.054260,100.000000
0.451253,0.531206,0.163683,93.403419
0.380834,0.428178,0.135750,96.392752
0.042099,0.880665,0.225008,96.566174
0.696973,0.237043,0.049707,41.082183
0.614137,0.352009,0.052149,60.327521
0.469764,0.165856,0.052576,67.129670
0.684426,0.041050,0.111319,40.374727
0.041485,0.736929,0.208590,99.852282
0.390150,0.388718,0.001181,83.500659
0.069853,0.871714,0.102243,100.000000
0.758978,0.044081,0.121081,26.749746
0.384620,0.502189,0.168691,98.988025
0.013247,1.000000,0.204587,100.000000
0.473655,0.328137,0.078802,92.034594
0.769693,0.233369,0.007782,26.422941
0.033317,0.656009,0.058753,100.000000
0.349066,0.766718,0.005439,95.444592
0.000149,0.789415,0.089101,96.118338
0.633387,0.242068,0.245039,78.840128
0.500028,0.598924,0.074764,91.541876
0.083798,0.494593,0.094135,93.634910
0.188009,0.695516,0.227872,100.000000
0.603795,0.151141,0.049706,47.466728
0.155528,0.733659,0.299273,95.926235
0.524627,0.141167,0.054130,57.217309
0.437703,0.411822,0.083565,91.122837
0.220692,0.449887,0.063042,96.733713
0.890700,0.118971,0.048756,13.011460
0.559886,0.284837,0.131555,67.850837
0.911134,0.000000,0.154536,11.399969
0.120122,0.590637,0.116721,97.844414
0.003926,1.000000,0.007105,93.376400
0.868064,0.105198,0.150354,31.315410
0.504996,0.410840,0.115010,91.009428
0.606360,0.301816,0.097465,74.366433
0.152089,0.446023,0.003595,100.000000
0.532678,0.310224,0.192078,84.523135
0.572331,0.348261,0.096209,74.948832
0.859486,0.081541,0.258266,35.618358
0.716184,0.238579,0.133129,53.893238
0.177636,0.768777,0.162395,100.000000
0.367104,0.346919,0.299637,97.855087
0.783388,0.294837,0.228691,54.867238
0.742523,0.117453,0.292407,56.326758
0.743559,0.075931,0.252796,46.735420
0.753245,0.201245,0.004785,27.312106
0.076909,0.909070,0.115669,100.000000
0.130986,0.878041,0.100814,100.000000
0.910119,0.009252,0.266748,17.463817
0.602369,0.155991,0.103329,55.677856
0.472847,0.235607,0.247498,84.439989
0.424644,0.240889,0.195600,97.471102
0.090170,0.701214,0.070511,100.000000
0.928989,0.067639,0.156947,16.853989
0.525655,0.340176,0.146145,77.142287
0.289245,0.696661,0.021393,97.210268
0.283035,0.371090,0.166621,91.640860
0.952588,0.067493,0.154310,11.523727
0.760337,0.244206,0.284264,57.542742
0.879975,0.095045,0.038992,6.297391
0.227137,0.538106,0.140239,98.232485
0.846710,0.202299,0.012232,18.881763
0.749262,0.131341,0.251704,51.391745
0.522951,0.190726,0.090412,69.045066
0.981955,0.000000,0.244527,8.627095
0.692472,0.287790,0.036079,49.805942
0.439923,0.279328,0.117451,84.691954
0.511547,0.512709,0.147058,81.658715
0.270287,0.593453,0.263231,100.000000
0.926337,0.098571,0.275690,31.826856
0.043480,0.633172,0.241430,97.306883
0.819199,0.144927,0.018127,10.778521
0.962750,0.153512,0.283991,22.759875
0.491817,0.411011,0.252576,96.648012
0.308631,0.670488,0.259046,100.000000
0.622088,0.462367,0.226785,81.597015
0.859108,0.000000,0.095476,11.062158
0.599719,0.423979,0.298287,80.817576
0.707875,0.312896,0.263731,71.675004
0.369706,0.674416,0.246323,100.000000
0.196358,0.913073,0.077439,100.000000
0.603256,0.197167,0.291102,80.075235
0.725340,0.096463,0.244229,49.881874
0.936073,0.054438,0.161097,14.209192
0.803551,0.187895,0.192087,35.970494
0.218227,0.387516,0.270767,95.951069
0.406537,0.262760,0.186893,87.646388
0.508754,0.439736,0.127991,88.703165
0.844386,0.136442,0.033734,20.399847
0.302673,0.282913,0.197890,96.977235
0.154152,0.532296,0.133269,100.000000
0.976416,0.000000,0.071721,5.163108
0.390216,0.809173,0.147143,98.305675
0.164210,0.767393,0.268443,99.346785
0.962056,0.174488,0.059927,14.027659
0.245800,0.432695,0.268571,91.803219
0.341748,0.525052,0.240772,97.435678
0.278554,0.577755,0.136804,94.367272
0.699490,0.215940,0.109108,54.182456
0.297579,0.418320,0.062808,91.983988
0.266938,0.654948,0.080502,94.435564
0.257212,0.824486,0.085712,96.079750
0.818773,0.000887,0.148294,14.907612
0.625181,0.156340,0.215842,71.764067
0.778052,0.175649,0.242047,49.041749
0.358492,0.756116,0.127574,93.201538
0.067086,0.506250,0.178187,100.000000
0.476103,0.349920,0.058450,68.534719
0.896539,0.000000,0.131488,18.999027
0.539205,0.379988,0.238426,85.571763
0.380824,0.760859,0.210988,100.000000
0.536140,0.335034,0.095646,75.113427
0.422150,0.426990,0.138852,89.752260
0.931540,0.004950,0.073766,0.000000
0.948999,0.000000,0.214908,22.320045
0.292152,0.599647,0.076320,100.000000
0.734320,0.186508,0.045604,33.620598
0.153397,0.428559,0.023577,98.302977
0.744534,0.207794,0.148543,50.076124
0.016028,0.538113,0.148634,100.000000
0.211721,0.378336,0.029386,100.000000
0.614111,0.305984,0.113244,66.542691
0.336378,0.514338,0.195702,93.071208
0.155458,0.940844,0.243703,100.000000
0.192455,0.494635,0.051650,98.619432
0.779111,0.296186,0.071714,40.437756
0.938481,0.093235,0.202011,13.633889
0.697824,0.203867,0.162648,43.797628
0.151531,0.493679,0.104513,96.140461
0.216800,0.916105,0.073659,100.000000
0.574495,0.161016,0.252903,73.423239
0.479390,0.224805,0.125063,72.585402
0.494699,0.212201,0.227720,87.155487
0.476331,0.282806,0.104018,80.209645
0.355126,0.566597,0.186538,90.627277
0.088844,0.712403,0.177572,98.060632
0.500412,0.538500,0.065227,84.179906
0.927017,0.127528,0.256885,30.078458
0.626502,0.135342,0.167106,58.234363
0.603704,0.190720,0.275815,74.002836
0.806827,0.257835,0.246428,43.917713
0.821098,0.070771,0.065174,21.192468
0.293143,0.492420,0.040421,95.319918
0.798517,0.230320,0.257116,52.434728
0.839019,0.099820,0.240526,31.428061
0.466882,0.436349,0.127914,88.064725
0.551941,0.245434,0.139319,73.326465
0.690598,0.137591,0.076058,34.454563
0.770606,0.198728,0.214853,46.253114
0.172285,0.477451,0.142035,97.531898
0.770741,0.193420,0.181306,37.042568
0.061020,0.582505,0.085684,100.000000
0.794042,0.135321,0.248304,36.539976
0.153357,0.747141,0.046866,97.976992
0.353298,0.985207,0.202273,99.178477
0.743125,0.152760,0.036258,25.735455
0.373575,0.507209,0.264020,93.226195
0.057149,0.742897,0.238845,100.000000
0.082706,0.551700,0.077715,100.000000
